run_id,config_key,vi1_quantization,vi2_batch_size,vi3_output_length,vi4_context_case,vi4_mean_input_tokens,repetition,batch_index,batch_total,batch_actual_size,status,energy_j,duration_s,avg_power_w,peak_power_w,vram_peak_mb,vram_used_start_mb,prompt_tokens,completion_tokens,throughput_tok_s,j_per_token,tpot_ms,j_per_token_calc,tok_per_j,gco2eq,nvml_sample_count,nvml_available
int4_awq_b1_o512_caseB_rep1_batch28of30_1780415956,int4_awq_b1_o512_caseB_rep1,int4_awq,1,512,B,883,1,28,30,1,success,365.751688,1.5681,147.03,286.87,23656.3,23656.3,883,174,110.9651,2.102021,9.01,2.102021195402299,0.47573259593541506,0.029869721186666667,26,True
int4_awq_b1_o256_caseA_rep1_batch1of30_1780415181,int4_awq_b1_o256_caseA_rep1,int4_awq,1,256,A,232,1,1,30,1,success,333.708842,1.4657,138.53,285.03,23656.3,23656.3,232,175,119.3941,1.906908,8.38,1.9069076685714286,0.5244092393572238,0.02725288876333333,25,True
int4_awq_b1_o256_caseC_rep3_batch7of30_1780422450,int4_awq_b1_o256_caseC_rep3,int4_awq,1,256,C,3800,3,7,30,1,success,725.633432,2.6034,206.11,335.04,23656.3,23656.3,3800,256,98.3335,2.834506,10.17,2.83450559375,0.3527952113430187,0.05926006361333333,36,True
int4_awq_b1_o256_caseA_rep1_batch26of30_1780415372,int4_awq_b1_o256_caseA_rep1,int4_awq,1,256,A,232,1,26,30,1,success,127.011721,0.6388,81.46,182.54,23656.3,23656.3,232,69,108.0233,1.84075,9.26,1.8407495797101447,0.5432569487031831,0.010372623881666664,17,True
int4_awq_b1_o64_caseA_rep2_batch26of30_1780408948,int4_awq_b1_o64_caseA_rep2,int4_awq,1,64,A,232,2,26,30,1,success,108.515652,0.5908,73.12,119.01,23656.3,23656.3,232,64,108.3323,1.695557,9.23,1.6955570625,0.5897766711110025,0.00886211158,16,True
int4_awq_b1_o64_caseB_rep1_batch13of30_1780423405,int4_awq_b1_o64_caseB_rep1,int4_awq,1,64,B,885,1,13,30,1,success,118.840744,0.6766,75.01,124.89,23656.3,23656.3,885,64,94.5965,1.856887,10.57,1.856886625,0.5385358408728912,0.009705327426666665,17,True
int4_awq_b1_o64_caseA_rep2_batch23of30_1780408928,int4_awq_b1_o64_caseA_rep2,int4_awq,1,64,A,232,2,23,30,1,success,108.560308,0.5921,73.12,118.5,23656.3,23656.3,232,64,108.0835,1.696255,9.25,1.6962548125,0.5895340680131452,0.008865758486666667,16,True
int4_awq_b1_o64_caseC_rep2_batch30of30_1780411936,int4_awq_b1_o64_caseC_rep2,int4_awq,1,64,C,3793,2,30,30,1,success,253.547887,1.0134,128.63,285.15,23656.3,23656.3,3793,64,63.1514,3.961686,15.83,3.961685734375,0.2524178006657969,0.02070641077166667,21,True
int4_awq_b1_o64_caseA_rep2_batch20of30_1780408908,int4_awq_b1_o64_caseA_rep2,int4_awq,1,64,A,235,2,20,30,1,success,107.778934,0.5969,72.59,118.97,23656.3,23656.3,235,64,107.2173,1.684046,9.33,1.68404584375,0.5938080627147416,0.008801946276666667,16,True
int4_awq_b1_o512_caseB_rep2_batch27of30_1780413347,int4_awq_b1_o512_caseB_rep2,int4_awq,1,512,B,893,2,27,30,1,success,469.776513,1.993,160.88,289.67,23656.3,23656.3,893,229,114.9042,2.051426,8.7,2.0514258209606986,0.48746583463188164,0.038365081895,30,True
int4_awq_b1_o512_caseC_rep1_batch5of30_1780413782,int4_awq_b1_o512_caseC_rep1,int4_awq,1,512,C,3791,1,5,30,1,success,1323.184762,4.767,230.84,322.97,23656.3,23656.3,3791,512,107.4045,2.584345,9.31,2.58434523828125,0.38694520576711416,0.10806008889666666,58,True
int4_awq_b1_o512_caseA_rep1_batch5of30_1780409715,int4_awq_b1_o512_caseA_rep1,int4_awq,1,512,A,234,1,5,30,1,success,435.740413,1.8521,154.66,287.23,23656.3,23656.3,234,224,120.9424,1.94527,8.27,1.945269700892857,0.514067534975233,0.03558546706166667,29,True
int4_awq_b1_o256_caseC_rep3_batch14of30_1780422506,int4_awq_b1_o256_caseC_rep3,int4_awq,1,256,C,3793,3,14,30,1,success,349.54421,1.3152,151.22,324.47,23656.3,23656.3,3793,104,79.0732,3.361002,12.65,3.3610020192307695,0.29753031812485176,0.02854611048333333,24,True
int4_awq_b1_o512_caseB_rep2_batch16of30_1780413256,int4_awq_b1_o512_caseB_rep2,int4_awq,1,512,B,893,2,16,30,1,success,175.039239,0.9828,92.6,154.86,23656.3,23656.3,893,103,104.7992,1.69941,9.54,1.6994100873786409,0.5884394869884003,0.014294871185,20,True
int4_awq_b1_o256_caseA_rep3_batch8of30_1780421531,int4_awq_b1_o256_caseA_rep3,int4_awq,1,256,A,232,3,8,30,1,success,513.540199,2.1113,165.05,287.68,23656.3,23656.3,232,256,121.2497,2.006016,8.25,2.00601640234375,0.49850041048101085,0.04193911625166667,32,True
int4_awq_b1_o256_caseC_rep2_batch12of30_1780412660,int4_awq_b1_o256_caseC_rep2,int4_awq,1,256,C,3795,2,12,30,1,success,596.903736,2.1766,190.79,299.88,23656.3,23656.3,3795,206,94.6448,2.897591,10.57,2.8975909514563107,0.34511427484179796,0.04874713843999999,32,True
int4_awq_b1_o64_caseC_rep1_batch10of30_1780414533,int4_awq_b1_o64_caseC_rep1,int4_awq,1,64,C,3793,1,10,30,1,success,214.979107,0.9704,116.19,300.56,23656.3,23656.3,3793,64,65.9501,3.359049,15.16,3.359048546875,0.29770334844678653,0.017556627071666667,20,True
int4_awq_b8_o256_caseC_rep1_batch2of4_1780421868,int4_awq_b8_o256_caseC_rep1,int4_awq,8,256,C,3793,1,2,4,8,success,2095.37074,5.94,301.0,448.28,23656.3,23656.3,30347,1273,214.3086,1.64601,4.67,1.6460100078554594,0.6075297204923269,0.17112194376666665,70,True
int4_awq_b1_o256_caseA_rep3_batch30of30_1780421697,int4_awq_b1_o256_caseA_rep3,int4_awq,1,256,A,233,3,30,30,1,success,74.384921,0.2893,62.17,78.21,23656.3,23656.3,233,25,86.4115,2.975397,11.57,2.97539684,0.33608962225018696,0.006074768548333333,13,True
int4_awq_b1_o64_caseC_rep2_batch9of30_1780411788,int4_awq_b1_o64_caseC_rep2,int4_awq,1,64,C,3794,2,9,30,1,success,188.430264,0.9851,101.95,261.81,23656.3,23656.3,3794,64,64.9654,2.944223,15.39,2.944222875,0.3396482000364867,0.015388471559999999,20,True
int4_awq_b8_o256_caseB_rep2_batch2of4_1780416124,int4_awq_b8_o256_caseB_rep2,int4_awq,8,256,B,888,2,2,4,8,success,868.003324,3.054,214.93,366.41,23656.3,23656.3,7105,1279,418.7995,0.678658,2.39,0.6786577982799062,1.473496661402186,0.07088693812666666,41,True
int4_awq_b1_o256_caseA_rep2_batch25of30_1780416642,int4_awq_b1_o256_caseA_rep2,int4_awq,1,256,A,233,2,25,30,1,success,354.945178,1.5589,142.24,281.78,23656.3,23656.3,233,185,118.6746,1.918623,8.43,1.9186225837837838,0.5212072496446197,0.028987189536666666,26,True
int4_awq_b1_o512_caseA_rep1_batch6of30_1780409723,int4_awq_b1_o512_caseA_rep1,int4_awq,1,512,A,231,1,6,30,1,success,337.278415,1.516,134.84,277.99,23656.3,23656.3,231,179,118.0754,1.884237,8.47,1.8842369553072627,0.5307188128241175,0.027544403891666666,26,True
int4_awq_b1_o256_caseB_rep1_batch6of30_1780405484,int4_awq_b1_o256_caseB_rep1,int4_awq,1,256,B,878,1,6,30,1,success,166.963804,0.833,94.96,218.92,23656.3,23656.3,878,84,100.8437,1.987664,9.92,1.9876643333333335,0.5031030557976506,0.013635377326666667,19,True
int4_awq_b8_o256_caseC_rep2_batch2of4_1780407355,int4_awq_b8_o256_caseC_rep2,int4_awq,8,256,C,3793,2,2,4,8,success,2124.826909,5.911,305.56,450.35,23656.3,23656.3,30347,1273,215.3614,1.669149,4.64,1.6691491822466613,0.5991076235942003,0.17352753090166664,70,True
int4_awq_b8_o512_caseB_rep2_batch1of4_1780417978,int4_awq_b8_o512_caseB_rep2,int4_awq,8,512,B,883,2,1,4,8,success,1031.049141,3.5898,227.13,373.74,23656.3,23656.3,7071,1231,342.9118,0.83757,2.92,0.8375703826157596,1.19392951417046,0.084202346515,46,True
int4_awq_b1_o256_caseA_rep3_batch19of30_1780421616,int4_awq_b1_o256_caseA_rep3,int4_awq,1,256,A,230,3,19,30,1,success,511.410352,2.1413,164.24,283.71,23656.3,23656.3,230,256,119.5537,1.997697,8.36,1.9976966875,0.5005764920456675,0.04176517874666666,32,True
int4_awq_b1_o512_caseB_rep3_batch2of30_1780407534,int4_awq_b1_o512_caseB_rep3,int4_awq,1,512,B,878,3,2,30,1,success,399.565715,1.8026,147.81,291.77,23656.3,23656.3,878,206,114.2818,1.939639,8.75,1.9396393932038836,0.5155597496647079,0.03263120005833333,28,True
int4_awq_b1_o64_caseB_rep3_batch7of30_1780414183,int4_awq_b1_o64_caseB_rep3,int4_awq,1,64,B,886,3,7,30,1,success,124.83163,0.6819,80.4,188.68,23656.3,23656.3,886,64,93.8513,1.950494,10.66,1.95049421875,0.5126905736951444,0.010194583116666666,17,True
int4_awq_b4_o64_caseB_rep3_batch2of8_1780405265,int4_awq_b4_o64_caseB_rep3,int4_awq,4,64,B,886,3,2,8,4,success,193.615733,0.9743,105.14,286.85,23656.3,23656.3,3546,256,262.7514,0.756311,3.81,0.75631145703125,1.3222065998118036,0.01581195152833333,20,True
int4_awq_b1_o256_caseA_rep3_batch26of30_1780421669,int4_awq_b1_o256_caseA_rep3,int4_awq,1,256,A,232,3,26,30,1,success,129.041274,0.6272,81.21,130.93,23656.3,23656.3,232,69,110.0202,1.870163,9.09,1.8701633913043476,0.5347126377565058,0.010538370709999998,17,True
int4_awq_b4_o256_caseA_rep2_batch4of8_1780417799,int4_awq_b4_o256_caseA_rep2,int4_awq,4,256,A,234,2,4,8,4,success,547.011735,2.2704,170.15,286.49,23656.3,23656.3,937,722,318.0007,0.757634,3.14,0.7576339819944599,1.319898557569336,0.044672625025,33,True
int4_awq_b1_o256_caseB_rep3_batch17of30_1780423778,int4_awq_b1_o256_caseB_rep3,int4_awq,1,256,B,898,3,17,30,1,success,171.815844,0.9748,90.97,153.28,23656.3,23656.3,898,102,104.6368,1.684469,9.56,1.6844690588235294,0.5936588711807044,0.014031627259999999,20,True
int4_awq_b1_o512_caseB_rep1_batch4of30_1780415766,int4_awq_b1_o512_caseB_rep1,int4_awq,1,512,B,878,1,4,30,1,success,274.0844,1.329,121.2,288.78,23656.3,23656.3,878,145,109.1059,1.890237,9.17,1.8902372413793105,0.5290341223360395,0.022383559333333334,24,True
int4_awq_b1_o64_caseC_rep2_batch22of30_1780411880,int4_awq_b1_o64_caseC_rep2,int4_awq,1,64,C,3793,2,22,30,1,success,241.840099,0.9941,129.12,281.2,23656.3,23656.3,3793,64,64.3796,3.778752,15.53,3.778751546875,0.26463766871018357,0.019750274751666665,20,True
int4_awq_b1_o512_caseC_rep1_batch13of30_1780413857,int4_awq_b1_o512_caseC_rep1,int4_awq,1,512,C,3791,1,13,30,1,success,297.802202,1.1799,143.93,329.42,23656.3,23656.3,3791,87,73.7325,3.423014,13.56,3.423013816091954,0.29214021728422274,0.02432051316333334,22,True
int4_awq_b1_o256_caseB_rep1_batch30of30_1780405667,int4_awq_b1_o256_caseB_rep1,int4_awq,1,256,B,891,1,30,30,1,success,438.964663,1.8437,157.06,288.05,23656.3,23656.3,891,212,114.9839,2.070588,8.7,2.070588033018868,0.4829545926342595,0.03584878081166667,29,True
int4_awq_b1_o64_caseB_rep1_batch17of30_1780423432,int4_awq_b1_o64_caseB_rep1,int4_awq,1,64,B,898,1,17,30,1,success,135.282908,0.6755,86.63,191.1,23656.3,23656.3,898,64,94.7458,2.113795,10.55,2.1137954375,0.4730826750116874,0.011048104153333332,17,True
int4_awq_b1_o64_caseB_rep1_batch14of30_1780423412,int4_awq_b1_o64_caseB_rep1,int4_awq,1,64,B,897,1,14,30,1,success,129.267162,0.6816,81.34,131.76,23656.3,23656.3,897,64,93.894,2.019799,10.65,2.01979940625,0.4950986701479529,0.01055681823,17,True
int4_awq_b1_o256_caseB_rep2_batch14of30_1780422134,int4_awq_b1_o256_caseB_rep2,int4_awq,1,256,B,897,2,14,30,1,success,304.554421,1.3655,132.4,283.8,23656.3,23656.3,897,147,107.6549,2.071799,9.29,2.071798782312925,0.4826723562814411,0.024871944381666664,24,True
int4_awq_b1_o64_caseB_rep1_batch3of30_1780423338,int4_awq_b1_o64_caseB_rep1,int4_awq,1,64,B,877,1,3,30,1,success,120.488145,0.6728,76.02,125.31,23656.3,23656.3,877,64,95.1201,1.882627,10.51,1.882627265625,0.5311725896352707,0.009839865175,17,True
int4_awq_b1_o64_caseB_rep1_batch6of30_1780423358,int4_awq_b1_o64_caseB_rep1,int4_awq,1,64,B,878,1,6,30,1,success,135.727509,0.6793,86.84,188.92,23656.3,23656.3,878,64,94.2157,2.120742,10.61,2.120742328125,0.4715330036742957,0.011084413235,17,True
int4_awq_b4_o256_caseB_rep3_batch1of8_1780419217,int4_awq_b4_o256_caseB_rep3,int4_awq,4,256,B,881,3,1,8,4,success,652.087171,2.5921,185.66,288.81,23656.3,23656.3,3525,693,267.3487,0.940963,3.74,0.9409627287157287,1.0627413493463744,0.05325378563166666,36,True
int4_awq_b1_o512_caseB_rep2_batch1of30_1780413141,int4_awq_b1_o512_caseB_rep2,int4_awq,1,512,B,892,2,1,30,1,success,719.822237,2.803,193.47,291.33,23656.3,23656.3,892,330,117.7298,2.18128,8.49,2.181279506060606,0.45844652059561203,0.058785482688333335,38,True
int4_awq_b1_o256_caseB_rep3_batch30of30_1780423880,int4_awq_b1_o256_caseB_rep3,int4_awq,1,256,B,891,3,30,30,1,success,444.593028,1.8305,159.08,292.22,23656.3,23656.3,891,212,115.8142,2.097137,8.63,2.097136924528302,0.47684058599317486,0.03630843062,29,True
int4_awq_b1_o64_caseA_rep2_batch4of30_1780408801,int4_awq_b1_o64_caseA_rep2,int4_awq,1,64,A,237,2,4,30,1,success,109.53038,0.5951,73.81,122.52,23656.3,23656.3,237,64,107.5485,1.711412,9.3,1.7114121875,0.5843127724015931,0.008944981033333332,16,True
int4_awq_b1_o64_caseA_rep2_batch7of30_1780408821,int4_awq_b1_o64_caseA_rep2,int4_awq,1,64,A,232,2,7,30,1,success,109.764912,0.5815,73.84,117.8,23656.3,23656.3,232,64,110.069,1.715077,9.09,1.71507675,0.5830642856070436,0.008964134479999998,16,True
int4_awq_b1_o256_caseA_rep1_batch9of30_1780415241,int4_awq_b1_o256_caseA_rep1,int4_awq,1,256,A,233,1,9,30,1,success,282.003843,1.2208,128.3,285.39,23656.3,23656.3,233,144,117.9577,1.95836,8.48,1.9583600208333334,0.5106313391622822,0.023030313844999997,23,True
int4_awq_b1_o512_caseA_rep2_batch9of30_1780410280,int4_awq_b1_o512_caseA_rep2,int4_awq,1,512,A,233,2,9,30,1,success,291.745017,1.2271,133.06,249.2,23656.3,23656.3,233,144,117.3492,2.026007,8.52,2.0260070625,0.49358169500457993,0.023825843055,23,True
int4_awq_b1_o256_caseB_rep2_batch28of30_1780422242,int4_awq_b1_o256_caseB_rep2,int4_awq,1,256,B,883,2,28,30,1,success,352.366703,1.5575,141.56,285.72,23656.3,23656.3,883,174,111.7152,2.025096,8.95,2.0250959942528732,0.49380375193963777,0.028776614078333332,26,True
int4_awq_b4_o256_caseA_rep2_batch5of8_1780417807,int4_awq_b4_o256_caseA_rep2,int4_awq,4,256,A,232,2,5,8,4,success,584.730799,2.3131,175.86,284.31,23656.3,23656.3,930,790,341.5277,0.740166,2.93,0.7401655683544305,1.3510490662558718,0.04775301525166667,34,True
int4_awq_b1_o512_caseB_rep3_batch30of30_1780407755,int4_awq_b1_o512_caseB_rep3,int4_awq,1,512,B,891,3,30,30,1,success,458.74297,1.8827,163.1,286.78,23656.3,23656.3,891,212,112.6031,2.163882,8.88,2.1638819339622644,0.46213242243254427,0.03746400921666667,29,True
int4_awq_b1_o256_caseB_rep1_batch9of30_1780405505,int4_awq_b1_o256_caseB_rep1,int4_awq,1,256,B,897,1,9,30,1,success,224.670083,1.2925,104.57,268.25,23656.3,23656.3,897,124,95.9374,1.811856,10.42,1.8118555080645162,0.5519203907535833,0.01834805677833333,23,True
int4_awq_b1_o64_caseB_rep2_batch14of30_1780421085,int4_awq_b1_o64_caseB_rep2,int4_awq,1,64,B,897,2,14,30,1,success,126.577698,0.6988,81.96,206.15,23656.3,23656.3,897,64,91.5855,1.977777,10.92,1.97777653125,0.5056182962025427,0.010337178669999999,17,True
int4_awq_b1_o256_caseC_rep1_batch20of30_1780404583,int4_awq_b1_o256_caseC_rep1,int4_awq,1,256,C,3791,1,20,30,1,success,705.056452,2.5593,200.49,296.95,23240.3,23240.3,3791,256,100.0257,2.754127,10.0,2.754126765625,0.36309149327520795,0.05757961024666667,36,True
int4_awq_b4_o64_caseA_rep3_batch2of8_1780420373,int4_awq_b4_o64_caseA_rep3,int4_awq,4,64,A,232,3,2,8,4,success,131.175101,0.6946,82.66,137.84,23656.3,23656.3,929,256,368.5408,0.512403,2.71,0.51240273828125,1.951589882900109,0.010712633248333332,17,True
int4_awq_b1_o64_caseC_rep1_batch25of30_1780414638,int4_awq_b1_o64_caseC_rep1,int4_awq,1,64,C,3792,1,25,30,1,success,224.674359,1.0023,120.61,285.32,23656.3,23656.3,3792,64,63.8539,3.510537,15.66,3.510536859375,0.2848567156699888,0.018348405985,20,True
int4_awq_b8_o64_caseA_rep2_batch3of4_1780409344,int4_awq_b8_o64_caseA_rep2,int4_awq,8,64,A,233,2,3,4,8,success,174.222071,0.807,99.06,230.72,23656.3,23656.3,1864,474,587.3853,0.367557,1.7,0.36755711181434597,2.7206656268022438,0.014228135798333333,19,True
int4_awq_b4_o256_caseB_rep3_batch7of8_1780419267,int4_awq_b4_o256_caseB_rep3,int4_awq,4,256,B,885,3,7,8,4,success,723.9549,2.7336,193.9,290.98,23656.3,23656.3,3541,923,337.6444,0.78435,2.96,0.7843498374864571,1.274941298138876,0.0591229835,38,True
int4_awq_b1_o64_caseB_rep3_batch14of30_1780414230,int4_awq_b1_o64_caseB_rep3,int4_awq,1,64,B,897,3,14,30,1,success,117.49747,0.69,74.28,126.29,23656.3,23656.3,897,64,92.7594,1.835898,10.78,1.83589796875,0.5446925793380912,0.009595626716666668,17,True
int4_awq_b4_o64_caseA_rep2_batch1of8_1780422767,int4_awq_b4_o64_caseA_rep2,int4_awq,4,64,A,235,2,1,8,4,success,133.340914,0.7015,84.68,164.0,23656.3,23656.3,940,222,316.4588,0.600635,3.16,0.6006347477477477,1.6649053418067916,0.010889507976666664,17,True
int4_awq_b1_o64_caseC_rep3_batch26of30_1780406227,int4_awq_b1_o64_caseC_rep3,int4_awq,1,64,C,3797,3,26,30,1,success,203.913207,0.9841,110.52,296.3,23656.3,23656.3,3797,64,65.0342,3.186144,15.38,3.186143859375,0.3138590233637981,0.016652911904999998,20,True
int4_awq_b1_o64_caseA_rep3_batch18of30_1780412350,int4_awq_b1_o64_caseA_rep3,int4_awq,1,64,A,235,3,18,30,1,success,87.187607,0.336,67.39,95.34,23656.3,23656.3,235,32,95.2391,2.724613,10.5,2.72461271875,0.367024639178364,0.007120321238333333,14,True
int4_awq_b8_o512_caseC_rep3_batch1of4_1780418186,int4_awq_b8_o512_caseC_rep3,int4_awq,8,512,C,3793,3,1,4,8,success,3123.00581,9.2641,304.4,450.21,23656.3,23656.3,30351,3076,332.0353,1.015281,3.01,1.0152814726918076,0.984948535846624,0.25504547448333337,103,True
int4_awq_b4_o512_caseA_rep3_batch5of8_1780414844,int4_awq_b4_o512_caseA_rep3,int4_awq,4,512,A,232,3,5,8,4,success,1173.176097,4.3262,219.66,291.31,23656.3,23656.3,930,1137,262.8194,1.031817,3.8,1.031817147757256,0.9691639668652403,0.095809381255,54,True
int4_awq_b4_o64_caseB_rep1_batch2of8_1780406560,int4_awq_b4_o64_caseB_rep1,int4_awq,4,64,B,886,1,2,8,4,success,204.100934,0.9754,109.88,264.74,23656.3,23656.3,3546,256,262.4471,0.797269,3.81,0.7972692734375,1.2542813743321723,0.01666824294333333,20,True
int4_awq_b4_o256_caseC_rep3_batch3of8_1780419023,int4_awq_b4_o256_caseC_rep3,int4_awq,4,256,C,3793,3,3,8,4,success,1280.173512,4.0567,253.52,449.38,23656.3,23656.3,15174,735,181.1819,1.741733,5.52,1.7417326693877553,0.574140921609695,0.10454750348,51,True
int4_awq_b1_o256_caseA_rep2_batch5of30_1780416487,int4_awq_b1_o256_caseA_rep2,int4_awq,1,256,A,234,2,5,30,1,success,434.936333,1.8771,155.19,285.92,23656.3,23656.3,234,224,119.3318,1.94168,8.38,1.9416800580357143,0.5150179072301141,0.03551980052833333,29,True
int4_awq_b8_o512_caseC_rep2_batch3of4_1780420844,int4_awq_b8_o512_caseC_rep2,int4_awq,8,512,C,3792,2,3,4,8,success,3178.028672,9.4258,303.64,447.8,23656.3,23656.3,30340,3239,343.6319,0.981176,2.91,0.9811758789749923,1.0191852668093235,0.2595390082133333,105,True
int4_awq_b1_o512_caseB_rep3_batch1of30_1780407525,int4_awq_b1_o512_caseB_rep3,int4_awq,1,512,B,892,3,1,30,1,success,747.49908,2.7724,201.1,293.68,23656.3,23656.3,892,330,119.031,2.265149,8.4,2.2651487272727273,0.4414721152566502,0.0610457582,38,True
int4_awq_b1_o64_caseC_rep1_batch23of30_1780414624,int4_awq_b1_o64_caseC_rep1,int4_awq,1,64,C,3789,1,23,30,1,success,218.284422,0.995,117.19,273.97,23656.3,23656.3,3789,64,64.3248,3.410694,15.55,3.41069409375,0.29319545304062056,0.01782656113,20,True
int4_awq_b1_o64_caseA_rep2_batch21of30_1780408915,int4_awq_b1_o64_caseA_rep2,int4_awq,1,64,A,232,2,21,30,1,success,114.709823,0.547,76.97,120.26,23656.3,23656.3,232,58,106.0246,1.977756,9.43,1.9777555689655173,0.5056236552644667,0.009367968878333332,16,True
int4_awq_b1_o256_caseC_rep1_batch13of30_1780404529,int4_awq_b1_o256_caseC_rep1,int4_awq,1,256,C,3791,1,13,30,1,success,291.855031,1.157,141.47,341.63,23240.3,23240.3,3791,87,75.1943,3.354656,13.3,3.3546555287356323,0.2980931995652321,0.023834827531666665,22,True
int4_awq_b1_o512_caseB_rep3_batch24of30_1780407702,int4_awq_b1_o512_caseB_rep3,int4_awq,1,512,B,898,3,24,30,1,success,965.741806,3.7192,204.26,293.06,23656.3,23656.3,898,445,119.6482,2.170206,8.36,2.1702063056179774,0.4607856854029575,0.07886891415666666,48,True
int4_awq_b1_o512_caseA_rep1_batch8of30_1780409739,int4_awq_b1_o512_caseA_rep1,int4_awq,1,512,A,232,1,8,30,1,success,516.240015,2.1471,165.9,287.98,23656.3,23656.3,232,261,121.5566,1.977931,8.23,1.977931091954023,0.505578785867655,0.04215960122499999,32,True
int4_awq_b1_o64_caseC_rep3_batch7of30_1780406093,int4_awq_b1_o64_caseC_rep3,int4_awq,1,64,C,3800,3,7,30,1,success,200.849515,0.994,107.58,237.33,23656.3,23656.3,3800,64,64.3882,3.138274,15.53,3.138273671875,0.31864652498662993,0.016402710391666665,20,True
int4_awq_b1_o256_caseA_rep2_batch14of30_1780416559,int4_awq_b1_o256_caseA_rep2,int4_awq,1,256,A,235,2,14,30,1,success,117.087139,0.6128,73.84,118.76,23656.3,23656.3,235,65,106.0631,1.801341,9.43,1.8013405999999998,0.5551420980574135,0.009562116351666667,17,True
int4_awq_b4_o256_caseB_rep3_batch6of8_1780419259,int4_awq_b4_o256_caseB_rep3,int4_awq,4,256,B,894,3,6,8,4,success,688.613177,2.6763,190.24,311.36,23656.3,23656.3,3578,851,317.9741,0.809181,3.14,0.8091811715628672,1.2358171879711213,0.05623674278833332,37,True
int4_awq_b4_o64_caseC_rep1_batch4of8_1780408617,int4_awq_b4_o64_caseC_rep1,int4_awq,4,64,C,3793,1,4,8,4,success,790.41644,2.2622,244.59,449.5,23656.3,23656.3,15173,256,113.1665,3.087564,8.84,3.08756421875,0.3238799031052543,0.06455067593333333,33,True
int4_awq_b1_o256_caseA_rep1_batch27of30_1780415379,int4_awq_b1_o256_caseA_rep1,int4_awq,1,256,A,233,1,27,30,1,success,517.713143,2.1321,166.22,287.35,23656.3,23656.3,233,256,120.0691,2.022317,8.33,2.02231696484375,0.4944823276391112,0.042279906678333326,32,True
int4_awq_b1_o256_caseB_rep3_batch3of30_1780423674,int4_awq_b1_o256_caseB_rep3,int4_awq,1,256,B,877,3,3,30,1,success,360.945034,1.5202,144.39,290.82,23656.3,23656.3,877,170,111.8306,2.123206,8.94,2.1232060823529415,0.4709858399104612,0.029477177776666665,26,True
int4_awq_b8_o512_caseA_rep1_batch1of4_1780420607,int4_awq_b8_o512_caseA_rep1,int4_awq,8,512,A,233,1,1,4,8,success,635.31122,2.4594,186.02,301.14,23656.3,23656.3,1869,1387,563.953,0.458047,1.77,0.45804702235039657,2.183181968673558,0.05188374963333333,35,True
int4_awq_b1_o256_caseB_rep3_batch9of30_1780423717,int4_awq_b1_o256_caseB_rep3,int4_awq,1,256,B,897,3,9,30,1,success,250.668834,1.1676,120.1,251.02,23656.3,23656.3,897,124,106.2026,2.021523,9.42,2.0215228548387096,0.49467657395334597,0.02047128811,22,True
int4_awq_b1_o64_caseB_rep2_batch8of30_1780421045,int4_awq_b1_o64_caseB_rep2,int4_awq,1,64,B,886,2,8,30,1,success,124.636686,0.6809,80.62,199.12,23656.3,23656.3,886,64,93.9915,1.947448,10.64,1.94744821875,0.5134924720318703,0.01017866269,17,True
